row_index,C_birth,c,v,r,beta,mean_lambda,scrounge_rate,network_mean_degree,network_lcc_fraction,mean_fish_density,fleet_size,wealth_gini
910.0,4.654564995318651,0.057513534463942,4.0,0.0905816400889307,1.6593644451349974,3.5945783448445163,0.3991594148469171,2.998795408245963,0.5036404147449481,0.2369280534633625,73.76666666666667,0.2509458320515835
911.0,4.488932430744171,0.057513534463942,4.0,0.0905816400889307,1.6593644451349974,3.779429523861259,0.400967724561468,3.061859841374269,0.4669926785385008,0.2636007216839768,104.77333333333333,0.2439931810042063
912.0,4.654564995318651,0.2882934554480016,4.0,0.0905816400889307,1.6593644451349974,0.7966777812342484,0.0,0.0,0.0833333333333333,0.3022539474475968,0.34,0.0089543913046817
913.0,4.654564995318651,0.057513534463942,4.0,0.0905816400889307,1.6593644451349974,3.5443622982684397,0.3653786196287312,2.200321221836308,0.3996431136850031,0.2384868406749719,52.18,0.2225017214069749
914.0,4.654564995318651,0.057513534463942,4.0,0.1286777138710022,1.6593644451349974,3.688366557836552,0.3987538265704899,3.981860814555892,0.6273796858886963,0.2610962055075804,111.38,0.2202434845222294
915.0,4.654564995318651,0.057513534463942,4.0,0.0905816400889307,0.6208054996095598,2.997268886644711,0.3857127610694366,2.02896060188987,0.3789556867226684,0.2647465570208858,47.88666666666666,0.2688660655489104
916.0,4.488932430744171,0.2882934554480016,4.0,0.1286777138710022,0.6208054996095598,0.0,0.0,0.0,0.0,0.3180023879022983,0.0,0.0
917.0,1.2142218053340912,0.253001744672656,2.0,0.251295367674902,4.2413367736153305,3.8801469265485142,0.3842719496505799,4.006322326577238,0.681553525691173,0.2267234878340722,187.18,0.2523263548415355
918.0,2.23678557574749,0.253001744672656,2.0,0.251295367674902,4.2413367736153305,3.8776260705279735,0.3699527343139286,3.8253715947888,0.7634633597705242,0.2418883513786125,118.56666666666668,0.2197808533887746
919.0,1.2142218053340912,0.0781724296510219,2.0,0.251295367674902,4.2413367736153305,4.631159332306645,0.3099293390218263,3.3277310855759104,0.5796911932976815,0.19635033808534,363.3466666666666,0.2525035139555008
920.0,1.2142218053340912,0.253001744672656,2.0,0.251295367674902,4.2413367736153305,3.92731133287528,0.3807740799739698,4.060227583743138,0.676414456212321,0.2205586335930653,210.14,0.2495429631709742
921.0,1.2142218053340912,0.253001744672656,2.0,0.2485172885470092,4.2413367736153305,4.007770179533254,0.3840190921717523,3.660495810382384,0.7200965267374078,0.2239764078168862,190.70666666666668,0.2309382822139739
922.0,1.2142218053340912,0.253001744672656,2.0,0.251295367674902,3.3653201344423,4.529278049004399,0.3626885761468709,3.600592610345478,0.679481541625301,0.2446247448614594,171.55999999999997,0.2546347186820468
923.0,2.23678557574749,0.0781724296510219,2.0,0.2485172885470092,3.3653201344423,4.097266653817126,0.313987310458125,2.5476703461609578,0.4479356888881751,0.2215214694915439,242.09333333333336,0.2341303427600035
924.0,1.676382388919592,0.0299939587712287,3.0,0.2709539499599486,4.772880812641233,4.130740444568434,0.3214801199103159,8.92421697378016,0.9684603311129636,0.1620859508772139,622.3933333333333,0.2442647274820863
925.0,1.7510411329567432,0.0299939587712287,3.0,0.2709539499599486,4.772880812641233,4.021352497080813,0.3257053718454069,8.606214515651923,0.9650994719736712,0.166110942108419,615.5333333333333,0.2371078023405416
926.0,1.676382388919592,0.2380507777445018,3.0,0.2709539499599486,4.772880812641233,3.7945298808947134,0.3753362112283942,7.822583510359297,0.8656187134337235,0.228670033019724,196.1,0.2375766554797439
927.0,1.676382388919592,0.0299939587712287,5.0,0.2709539499599486,4.772880812641233,4.414848996300962,0.2979383382400001,19.700213375607863,0.9983256589447982,0.1718956558024151,668.7466666666668,0.2449548649697941
928.0,1.676382388919592,0.0299939587712287,3.0,0.1731030088383704,4.772880812641233,4.027611141231471,0.3493087739875711,5.720307466879508,0.9353144559894448,0.1664372702955799,443.04,0.2411790599840877
